state,sex,year,name,number,month_name,season_name
AK,F,1972,Autumn,5,no,yes
AK,F,1974,Autumn,5,no,yes
AK,F,1976,Autumn,8,no,yes
AK,F,1977,Summer,9,no,yes
AK,F,1977,Autumn,5,no,yes
AK,F,1978,Autumn,8,no,yes
AK,F,1978,Summer,7,no,yes
AK,F,1979,Summer,13,no,yes
AK,F,1979,Autumn,10,no,yes
AK,F,1980,Autumn,8,no,yes
AK,F,1980,Summer,8,no,yes
AK,F,1981,Autumn,8,no,yes
AK,F,1981,Summer,6,no,yes
AK,F,1982,Autumn,6,no,yes
AK,F,1983,Autumn,5,no,yes
AK,F,1985,Autumn,10,no,yes
AK,F,1986,Autumn,7,no,yes
AK,F,1987,Autumn,5,no,yes
AK,F,1988,Autumn,7,no,yes
AK,F,1989,Autumn,9,no,yes
AK,F,1989,Summer,5,no,yes
AK,F,1990,Autumn,10,no,yes
AK,F,1991,Autumn,5,no,yes
AK,F,1992,Autumn,6,no,yes
AK,F,1993,Autumn,10,no,yes
AK,F,1994,Autumn,13,no,yes
AK,F,1995,Autumn,17,no,yes
AK,F,1995,Summer,8,no,yes
AK,F,1996,Autumn,9,no,yes
AK,F,1996,Summer,5,no,yes
AK,F,1997,Autumn,7,no,yes
AK,F,1997,Summer,5,no,yes
AK,F,1998,Autumn,19,no,yes
AK,F,1998,Summer,7,no,yes
AK,F,1999,Autumn,14,no,yes
AK,F,1999,Summer,6,no,yes
AK,F,2000,Autumn,10,no,yes
AK,F,2000,Summer,5,no,yes
AK,F,2001,Autumn,17,no,yes
AK,F,2001,Summer,8,no,yes
AK,F,2002,Autumn,14,no,yes
AK,F,2003,Autumn,12,no,yes
AK,F,2003,Summer,8,no,yes
AK,F,2004,Autumn,7,no,yes
AK,F,2004,Summer,6,no,yes
AK,F,2005,Autumn,11,no,yes
AK,F,2005,Summer,7,no,yes
AK,F,2006,Autumn,8,no,yes
AK,F,2006,Summer,5,no,yes
AK,F,2007,Autumn,13,no,yes
AK,F,2007,Summer,8,no,yes
AK,F,2008,Autumn,24,no,yes
AK,F,2008,Winter,5,no,yes
AK,F,2009,Autumn,17,no,yes
AK,F,2009,Summer,10,no,yes
AK,F,2010,Autumn,16,no,yes
AK,F,2010,Summer,6,no,yes
AK,F,2011,Autumn,14,no,yes
AK,F,2011,Summer,5,no,yes
AK,F,2012,Autumn,16,no,yes
AK,F,2012,Summer,5,no,yes
AK,F,2013,Autumn,15,no,yes
AK,F,2014,Autumn,12,no,yes
AK,F,2014,Winter,8,no,yes
AK,F,2014,Summer,7,no,yes
AK,F,2015,Autumn,18,no,yes
AK,F,2015,Summer,9,no,yes
AK,F,2016,Autumn,15,no,yes
AK,F,2016,Summer,5,no,yes
AK,F,2017,Autumn,17,no,yes
AK,F,2018,Autumn,6,no,yes
AK,F,2018,Winter,5,no,yes
AK,F,2019,Autumn,15,no,yes
AK,F,2019,Winter,7,no,yes
AL,F,1972,Autumn,5,no,yes
AL,F,1975,Summer,13,no,yes
AL,F,1975,Autumn,11,no,yes
AL,F,1976,Summer,19,no,yes
AL,F,1976,Autumn,10,no,yes
AL,F,1977,Summer,43,no,yes
AL,F,1977,Autumn,13,no,yes
AL,F,1978,Summer,43,no,yes
AL,F,1978,Autumn,26,no,yes
AL,F,1978,Winter,5,no,yes
AL,F,1979,Summer,38,no,yes
AL,F,1979,Autumn,17,no,yes
AL,F,1979,Winter,13,no,yes
AL,F,1980,Summer,47,no,yes
AL,F,1980,Autumn,16,no,yes
AL,F,1980,Winter,6,no,yes
AL,F,1981,Summer,45,no,yes
AL,F,1981,Autumn,19,no,yes
AL,F,1982,Summer,35,no,yes
AL,F,1982,Autumn,19,no,yes
AL,F,1983,Summer,34,no,yes
AL,F,1983,Autumn,16,no,yes
AL,F,1984,Summer,29,no,yes
AL,F,1984,Autumn,27,no,yes
AL,F,1985,Summer,31,no,yes
AL,F,1985,Autumn,11,no,yes
AL,F,1986,Summer,37,no,yes
AL,F,1986,Autumn,18,no,yes
AL,F,1987,Summer,37,no,yes
AL,F,1987,Autumn,29,no,yes
AL,F,1988,Summer,33,no,yes
AL,F,1988,Autumn,26,no,yes
AL,F,1989,Summer,37,no,yes
AL,F,1989,Autumn,19,no,yes
AL,F,1990,Summer,49,no,yes
AL,F,1990,Autumn,30,no,yes
AL,F,1991,Summer,38,no,yes
AL,F,1991,Autumn,30,no,yes
AL,F,1992,Summer,37,no,yes
AL,F,1992,Autumn,36,no,yes
AL,F,1993,Summer,53,no,yes
AL,F,1993,Autumn,42,no,yes
AL,F,1994,Autumn,66,no,yes
AL,F,1994,Summer,65,no,yes
AL,F,1995,Autumn,73,no,yes
AL,F,1995,Summer,59,no,yes
AL,F,1996,Autumn,83,no,yes
AL,F,1996,Summer,64,no,yes
AL,F,1996,Winter,5,no,yes
AL,F,1997,Autumn,101,no,yes
AL,F,1997,Summer,69,no,yes
AL,F,1997,Winter,5,no,yes
AL,F,1998,Autumn,94,no,yes
AL,F,1998,Summer,77,no,yes
AL,F,1998,Winter,7,no,yes
AL,F,1999,Autumn,102,no,yes
AL,F,1999,Summer,48,no,yes
AL,F,2000,Autumn,91,no,yes
AL,F,2000,Summer,57,no,yes
AL,F,2000,Winter,6,no,yes
AL,F,2001,Autumn,94,no,yes
AL,F,2001,Summer,57,no,yes
AL,F,2001,Winter,5,no,yes
AL,F,2002,Autumn,93,no,yes
AL,F,2002,Summer,56,no,yes
AL,F,2003,Autumn,95,no,yes
AL,F,2003,Summer,60,no,yes
AL,F,2003,Winter,7,no,yes
AL,F,2004,Autumn,80,no,yes
AL,F,2004,Summer,58,no,yes
AL,F,2005,Autumn,70,no,yes
AL,F,2005,Summer,47,no,yes
AL,F,2005,Winter,6,no,yes
AL,F,2006,Autumn,74,no,yes
AL,F,2006,Summer,46,no,yes
AL,F,2007,Autumn,60,no,yes
AL,F,2007,Summer,50,no,yes
AL,F,2008,Autumn,72,no,yes
AL,F,2008,Summer,34,no,yes
AL,F,2009,Autumn,66,no,yes
AL,F,2009,Summer,38,no,yes
AL,F,2010,Autumn,59,no,yes
AL,F,2010,Summer,24,no,yes
AL,F,2011,Autumn,56,no,yes
AL,F,2011,Summer,33,no,yes
AL,F,2011,Winter,7,no,yes
AL,F,2012,Autumn,60,no,yes
AL,F,2012,Summer,35,no,yes
AL,F,2013,Autumn,66,no,yes
AL,F,2013,Summer,32,no,yes
AL,F,2013,Winter,7,no,yes
AL,F,2014,Autumn,66,no,yes
AL,F,2014,Summer,27,no,yes
AL,F,2014,Winter,5,no,yes
AL,F,2015,Autumn,71,no,yes
AL,F,2015,Summer,25,no,yes
AL,F,2015,Winter,15,no,yes
AL,F,2016,Autumn,66,no,yes
AL,F,2016,Summer,24,no,yes
AL,F,2016,Winter,10,no,yes
AL,F,2017,Autumn,56,no,yes
AL,F,2017,Summer,14,no,yes
AL,F,2017,Winter,10,no,yes
AL,F,2018,Autumn,66,no,yes
AL,F,2018,Summer,21,no,yes
AL,F,2018,Winter,15,no,yes
AL,F,2019,Autumn,60,no,yes
AL,F,2019,Summer,29,no,yes
AL,F,2019,Winter,13,no,yes
AR,F,1973,Autumn,5,no,yes
AR,F,1975,Summer,15,no,yes
AR,F,1975,Autumn,11,no,yes
AR,F,1976,Summer,18,no,yes
AR,F,1976,Autumn,14,no,yes
AR,F,1976,Spring,5,no,yes
AR,F,1977,Summer,40,no,yes
AR,F,1977,Autumn,12,no,yes
AR,F,1978,Summer,27,no,yes
AR,F,1978,Autumn,22,no,yes
AR,F,1979,Summer,26,no,yes
AR,F,1979,Autumn,23,no,yes
AR,F,1979,Winter,8,no,yes
AR,F,1980,Summer,32,no,yes
AR,F,1980,Autumn,23,no,yes
AR,F,1981,Summer,33,no,yes
AR,F,1981,Autumn,29,no,yes
AR,F,1982,Summer,21,no,yes
AR,F,1982,Autumn,18,no,yes
AR,F,1983,Summer,26,no,yes
AR,F,1983,Autumn,21,no,yes
AR,F,1984,Summer,28,no,yes
AR,F,1984,Autumn,25,no,yes
AR,F,1985,Autumn,22,no,yes
AR,F,1985,Summer,18,no,yes
AR,F,1986,Summer,26,no,yes
AR,F,1986,Autumn,22,no,yes
AR,F,1987,Autumn,23,no,yes
AR,F,1987,Summer,23,no,yes
AR,F,1988,Summer,34,no,yes
AR,F,1988,Autumn,32,no,yes
AR,F,1989,Autumn,22,no,yes
AR,F,1989,Summer,17,no,yes
AR,F,1990,Summer,37,no,yes
AR,F,1990,Autumn,24,no,yes
AR,F,1991,Summer,36,no,yes
AR,F,1991,Autumn,35,no,yes
AR,F,1992,Autumn,37,no,yes
AR,F,1992,Summer,27,no,yes
AR,F,1993,Summer,33,no,yes
AR,F,1993,Autumn,29,no,yes
AR,F,1994,Autumn,42,no,yes
AR,F,1994,Summer,25,no,yes
AR,F,1994,Winter,5,no,yes
AR,F,1995,Autumn,65,no,yes
AR,F,1995,Summer,35,no,yes
AR,F,1996,Autumn,53,no,yes
AR,F,1996,Summer,43,no,yes
AR,F,1997,Autumn,62,no,yes
AR,F,1997,Summer,42,no,yes
AR,F,1998,Autumn,53,no,yes
AR,F,1998,Summer,52,no,yes
AR,F,1999,Autumn,58,no,yes
AR,F,1999,Summer,39,no,yes
AR,F,1999,Winter,5,no,yes
AR,F,2000,Autumn,58,no,yes
AR,F,2000,Summer,37,no,yes
AR,F,2001,Autumn,60,no,yes
AR,F,2001,Summer,31,no,yes
AR,F,2002,Autumn,82,no,yes
AR,F,2002,Summer,24,no,yes
AR,F,2003,Autumn,63,no,yes
AR,F,2003,Summer,32,no,yes
AR,F,2003,Winter,5,no,yes
AR,F,2004,Autumn,64,no,yes
AR,F,2004,Summer,39,no,yes
AR,F,2004,Winter,5,no,yes
AR,F,2005,Autumn,55,no,yes
AR,F,2005,Summer,32,no,yes
AR,F,2005,Winter,7,no,yes
AR,F,2006,Autumn,46,no,yes
AR,F,2006,Summer,29,no,yes
AR,F,2007,Autumn,49,no,yes
AR,F,2007,Summer,29,no,yes
AR,F,2008,Autumn,48,no,yes
AR,F,2008,Summer,16,no,yes
AR,F,2009,Autumn,60,no,yes
AR,F,2009,Summer,24,no,yes
AR,F,2010,Autumn,44,no,yes
AR,F,2010,Summer,23,no,yes
AR,F,2011,Autumn,46,no,yes
AR,F,2011,Summer,16,no,yes
AR,F,2012,Autumn,47,no,yes
AR,F,2012,Summer,19,no,yes
AR,F,2012,Winter,7,no,yes
AR,F,2013,Autumn,54,no,yes
AR,F,2013,Summer,17,no,yes
AR,F,2013,Winter,9,no,yes
AR,F,2014,Autumn,50,no,yes
AR,F,2014,Summer,17,no,yes
AR,F,2014,Winter,5,no,yes
AR,F,2015,Autumn,42,no,yes
AR,F,2015,Summer,14,no,yes
AR,F,2015,Winter,9,no,yes
AR,F,2016,Autumn,53,no,yes
AR,F,2016,Summer,16,no,yes
AR,F,2016,Winter,10,no,yes
AR,F,2017,Autumn,39,no,yes
AR,F,2017,Summer,12,no,yes
AR,F,2017,Winter,7,no,yes
AR,F,2018,Autumn,43,no,yes
AR,F,2018,Summer,10,no,yes
AR,F,2019,Autumn,27,no,yes
AR,F,2019,Winter,15,no,yes
AR,F,2019,Summer,13,no,yes
AZ,F,1972,Autumn,9,no,yes
AZ,F,1973,Autumn,10,no,yes
AZ,F,1973,Summer,7,no,yes
AZ,F,1974,Autumn,10,no,yes
AZ,F,1974,Spring,5,no,yes
AZ,F,1975,Summer,21,no,yes
AZ,F,1975,Autumn,19,no,yes
AZ,F,1976,Autumn,24,no,yes
AZ,F,1976,Summer,19,no,yes
AZ,F,1976,Spring,8,no,yes
AZ,F,1977,Summer,32,no,yes
AZ,F,1977,Autumn,18,no,yes
AZ,F,1978,Summer,40,no,yes
AZ,F,1978,Autumn,33,no,yes
AZ,F,1979,Summer,49,no,yes
AZ,F,1979,Autumn,33,no,yes
AZ,F,1980,Autumn,34,no,yes
AZ,F,1980,Summer,29,no,yes
AZ,F,1981,Summer,42,no,yes
AZ,F,1981,Autumn,34,no,yes
AZ,F,1982,Autumn,33,no,yes
AZ,F,1982,Summer,24,no,yes
AZ,F,1983,Autumn,30,no,yes
AZ,F,1983,Summer,25,no,yes
AZ,F,1983,Spring,8,no,yes
AZ,F,1984,Autumn,30,no,yes
AZ,F,1984,Summer,16,no,yes
AZ,F,1984,Spring,7,no,yes
AZ,F,1985,Autumn,25,no,yes
AZ,F,1985,Summer,23,no,yes
AZ,F,1986,Summer,21,no,yes
AZ,F,1986,Autumn,16,no,yes
AZ,F,1987,Summer,23,no,yes
AZ,F,1987,Autumn,18,no,yes
AZ,F,1988,Autumn,28,no,yes
AZ,F,1988,Summer,21,no,yes
AZ,F,1989,Autumn,32,no,yes
AZ,F,1989,Summer,17,no,yes
AZ,F,1990,Autumn,21,no,yes
AZ,F,1990,Summer,20,no,yes
AZ,F,1991,Autumn,23,no,yes
AZ,F,1991,Summer,18,no,yes
AZ,F,1992,Autumn,29,no,yes
AZ,F,1992,Summer,18,no,yes
AZ,F,1993,Autumn,35,no,yes
AZ,F,1993,Summer,33,no,yes
AZ,F,1994,Summer,49,no,yes
AZ,F,1994,Autumn,38,no,yes
AZ,F,1995,Autumn,44,no,yes
AZ,F,1995,Summer,34,no,yes
AZ,F,1996,Summer,56,no,yes
AZ,F,1996,Autumn,55,no,yes
AZ,F,1997,Autumn,53,no,yes
AZ,F,1997,Summer,48,no,yes
AZ,F,1997,Winter,6,no,yes
AZ,F,1998,Autumn,49,no,yes
AZ,F,1998,Summer,41,no,yes
AZ,F,1999,Autumn,62,no,yes
AZ,F,1999,Summer,44,no,yes
AZ,F,2000,Autumn,65,no,yes
AZ,F,2000,Summer,37,no,yes
AZ,F,2000,Winter,5,no,yes
AZ,F,2001,Autumn,75,no,yes
AZ,F,2001,Summer,40,no,yes
AZ,F,2002,Autumn,69,no,yes
AZ,F,2002,Summer,42,no,yes
AZ,F,2003,Autumn,73,no,yes
AZ,F,2003,Summer,36,no,yes
AZ,F,2004,Autumn,58,no,yes
AZ,F,2004,Summer,47,no,yes
AZ,F,2004,Winter,5,no,yes
AZ,F,2005,Autumn,64,no,yes
AZ,F,2005,Summer,59,no,yes
AZ,F,2005,Winter,6,no,yes
AZ,F,2006,Autumn,66,no,yes
AZ,F,2006,Summer,51,no,yes
AZ,F,2006,Winter,6,no,yes
AZ,F,2007,Autumn,66,no,yes
AZ,F,2007,Summer,36,no,yes
AZ,F,2008,Autumn,55,no,yes
AZ,F,2008,Summer,26,no,yes
AZ,F,2008,Winter,6,no,yes
AZ,F,2009,Autumn,62,no,yes
AZ,F,2009,Summer,34,no,yes
AZ,F,2010,Autumn,52,no,yes
AZ,F,2010,Summer,45,no,yes
AZ,F,2011,Autumn,78,no,yes
AZ,F,2011,Summer,24,no,yes
AZ,F,2012,Autumn,62,no,yes
AZ,F,2012,Summer,43,no,yes
AZ,F,2012,Winter,13,no,yes
AZ,F,2013,Autumn,76,no,yes
AZ,F,2013,Summer,35,no,yes
AZ,F,2013,Winter,6,no,yes
AZ,F,2014,Autumn,90,no,yes
AZ,F,2014,Summer,40,no,yes
AZ,F,2014,Winter,13,no,yes
AZ,F,2015,Autumn,86,no,yes
AZ,F,2015,Summer,31,no,yes
AZ,F,2015,Winter,8,no,yes
AZ,F,2016,Autumn,74,no,yes
AZ,F,2016,Summer,28,no,yes
AZ,F,2016,Winter,8,no,yes
AZ,F,2017,Autumn,56,no,yes
AZ,F,2017,Summer,26,no,yes
AZ,F,2017,Winter,9,no,yes
AZ,F,2018,Autumn,63,no,yes
AZ,F,2018,Summer,30,no,yes
AZ,F,2018,Winter,16,no,yes
AZ,F,2019,Autumn,58,no,yes
AZ,F,2019,Summer,25,no,yes
AZ,F,2019,Winter,20,no,yes
CA,F,1954,Autumn,6,no,yes
CA,F,1955,Spring,7,no,yes
CA,F,1955,Autumn,5,no,yes
CA,F,1956,Autumn,10,no,yes
CA,F,1957,Autumn,8,no,yes
CA,F,1958,Autumn,5,no,yes
CA,F,1959,Autumn,6,no,yes
CA,F,1959,Summer,5,no,yes
CA,F,1960,Autumn,6,no,yes
CA,F,1961,Autumn,18,no,yes
CA,F,1962,Autumn,10,no,yes
CA,F,1962,Summer,5,no,yes
CA,F,1963,Autumn,10,no,yes
CA,F,1963,Summer,7,no,yes
CA,F,1964,Autumn,13,no,yes
CA,F,1964,Summer,5,no,yes
CA,F,1965,Autumn,19,no,yes
CA,F,1965,Summer,8,no,yes
CA,F,1966,Autumn,16,no,yes
CA,F,1966,Summer,5,no,yes
CA,F,1967,Summer,12,no,yes
CA,F,1967,Autumn,11,no,yes
CA,F,1968,Summer,15,no,yes
CA,F,1968,Autumn,13,no,yes
CA,F,1968,Spring,7,no,yes
CA,F,1969,Summer,23,no,yes
CA,F,1969,Autumn,19,no,yes
CA,F,1969,Spring,6,no,yes
CA,F,1970,Autumn,33,no,yes
CA,F,1970,Summer,29,no,yes
CA,F,1970,Spring,19,no,yes
CA,F,1971,Summer,50,no,yes
CA,F,1971,Autumn,41,no,yes
CA,F,1972,Summer,58,no,yes
CA,F,1972,Autumn,49,no,yes
CA,F,1972,Spring,9,no,yes
CA,F,1973,Summer,61,no,yes
CA,F,1973,Autumn,42,no,yes
CA,F,1973,Spring,9,no,yes
CA,F,1974,Autumn,95,no,yes
CA,F,1974,Summer,83,no,yes
CA,F,1974,Spring,14,no,yes
CA,F,1975,Summer,190,no,yes
CA,F,1975,Autumn,126,no,yes
CA,F,1975,Spring,25,no,yes
CA,F,1976,Summer,203,no,yes
CA,F,1976,Autumn,116,no,yes
CA,F,1976,Spring,23,no,yes
CA,F,1976,Winter,5,no,yes
CA,F,1977,Summer,356,no,yes
CA,F,1977,Autumn,149,no,yes
CA,F,1977,Spring,15,no,yes
CA,F,1978,Summer,300,no,yes
CA,F,1978,Autumn,149,no,yes
CA,F,1978,Spring,16,no,yes
CA,F,1978,Winter,14,no,yes
CA,F,1979,Summer,301,no,yes
CA,F,1979,Autumn,187,no,yes
CA,F,1979,Winter,24,no,yes
CA,F,1979,Spring,16,no,yes
CA,F,1980,Summer,268,no,yes
CA,F,1980,Autumn,159,no,yes
CA,F,1980,Winter,16,no,yes
CA,F,1980,Spring,14,no,yes
CA,F,1981,Summer,218,no,yes
CA,F,1981,Autumn,142,no,yes
CA,F,1981,Winter,21,no,yes
CA,F,1981,Spring,14,no,yes
CA,F,1982,Summer,189,no,yes
CA,F,1982,Autumn,166,no,yes
CA,F,1982,Winter,10,no,yes
CA,F,1982,Spring,8,no,yes
CA,F,1983,Summer,171,no,yes
CA,F,1983,Autumn,129,no,yes
CA,F,1983,Winter,10,no,yes
CA,F,1984,Summer,186,no,yes
CA,F,1984,Autumn,98,no,yes
CA,F,1984,Winter,8,no,yes
CA,F,1985,Summer,179,no,yes
CA,F,1985,Autumn,114,no,yes
CA,F,1985,Spring,5,no,yes
CA,F,1986,Summer,174,no,yes
CA,F,1986,Autumn,90,no,yes
CA,F,1986,Spring,11,no,yes
CA,F,1986,Winter,10,no,yes
CA,F,1987,Summer,135,no,yes
CA,F,1987,Autumn,113,no,yes
CA,F,1987,Winter,9,no,yes
CA,F,1988,Summer,128,no,yes
CA,F,1988,Autumn,122,no,yes
CA,F,1989,Summer,125,no,yes
CA,F,1989,Autumn,109,no,yes
CA,F,1989,Winter,16,no,yes
CA,F,1990,Autumn,140,no,yes
CA,F,1990,Summer,135,no,yes
CA,F,1990,Winter,9,no,yes
CA,F,1990,Spring,5,no,yes
CA,F,1991,Summer,127,no,yes
CA,F,1991,Autumn,122,no,yes
CA,F,1991,Winter,10,no,yes
CA,F,1992,Summer,134,no,yes
CA,F,1992,Autumn,128,no,yes
CA,F,1992,Winter,11,no,yes
CA,F,1993,Summer,220,no,yes
CA,F,1993,Autumn,138,no,yes
CA,F,1993,Winter,14,no,yes
CA,F,1994,Summer,265,no,yes
CA,F,1994,Autumn,183,no,yes
CA,F,1994,Winter,14,no,yes
CA,F,1994,Spring,5,no,yes
CA,F,1995,Summer,262,no,yes
CA,F,1995,Autumn,190,no,yes
CA,F,1995,Winter,17,no,yes
CA,F,1996,Summer,255,no,yes
CA,F,1996,Autumn,178,no,yes
CA,F,1996,Winter,18,no,yes
CA,F,1996,Spring,5,no,yes
CA,F,1997,Summer,257,no,yes
CA,F,1997,Autumn,228,no,yes
CA,F,1997,Winter,19,no,yes
CA,F,1998,Summer,268,no,yes
CA,F,1998,Autumn,265,no,yes
CA,F,1998,Winter,17,no,yes
CA,F,1999,Summer,267,no,yes
CA,F,1999,Autumn,232,no,yes
CA,F,1999,Winter,15,no,yes
CA,F,2000,Summer,228,no,yes
CA,F,2000,Autumn,182,no,yes
CA,F,2000,Winter,11,no,yes
CA,F,2000,Spring,5,no,yes
CA,F,2001,Autumn,224,no,yes
CA,F,2001,Summer,218,no,yes
CA,F,2001,Winter,25,no,yes
CA,F,2002,Summer,218,no,yes
CA,F,2002,Autumn,214,no,yes
CA,F,2002,Winter,11,no,yes
CA,F,2003,Summer,236,no,yes
CA,F,2003,Autumn,213,no,yes
CA,F,2003,Winter,13,no,yes
CA,F,2004,Summer,237,no,yes
CA,F,2004,Autumn,232,no,yes
CA,F,2004,Winter,15,no,yes
CA,F,2005,Summer,267,no,yes
CA,F,2005,Autumn,183,no,yes
CA,F,2005,Winter,17,no,yes
CA,F,2005,Spring,5,no,yes
CA,F,2006,Autumn,227,no,yes
CA,F,2006,Summer,221,no,yes
CA,F,2006,Winter,23,no,yes
CA,F,2007,Autumn,216,no,yes
CA,F,2007,Summer,211,no,yes
CA,F,2007,Winter,14,no,yes
CA,F,2008,Autumn,233,no,yes
CA,F,2008,Summer,178,no,yes
CA,F,2008,Winter,23,no,yes
CA,F,2009,Autumn,248,no,yes
CA,F,2009,Summer,177,no,yes
CA,F,2009,Winter,34,no,yes
CA,F,2010,Autumn,223,no,yes
CA,F,2010,Summer,198,no,yes
CA,F,2010,Winter,20,no,yes
CA,F,2011,Autumn,263,no,yes
CA,F,2011,Summer,199,no,yes
CA,F,2011,Winter,25,no,yes
CA,F,2012,Autumn,271,no,yes
CA,F,2012,Summer,207,no,yes
CA,F,2012,Winter,27,no,yes
CA,F,2013,Autumn,298,no,yes
CA,F,2013,Summer,178,no,yes
CA,F,2013,Winter,44,no,yes
CA,F,2014,Autumn,335,no,yes
CA,F,2014,Summer,221,no,yes
CA,F,2014,Winter,65,no,yes
CA,F,2015,Autumn,326,no,yes
CA,F,2015,Summer,199,no,yes
CA,F,2015,Winter,60,no,yes
CA,F,2016,Autumn,331,no,yes
CA,F,2016,Summer,198,no,yes
CA,F,2016,Winter,70,no,yes
CA,F,2017,Autumn,301,no,yes
CA,F,2017,Summer,189,no,yes
CA,F,2017,Winter,66,no,yes
CA,F,2018,Autumn,288,no,yes
CA,F,2018,Summer,202,no,yes
CA,F,2018,Winter,88,no,yes
CA,F,2019,Autumn,251,no,yes
CA,F,2019,Summer,223,no,yes
CA,F,2019,Winter,93,no,yes
CO,F,1971,Autumn,9,no,yes
CO,F,1972,Summer,5,no,yes
CO,F,1973,Autumn,8,no,yes
CO,F,1973,Summer,8,no,yes
CO,F,1974,Autumn,14,no,yes
CO,F,1975,Autumn,22,no,yes
CO,F,1975,Summer,20,no,yes
CO,F,1976,Autumn,29,no,yes
CO,F,1976,Summer,19,no,yes
CO,F,1977,Summer,34,no,yes
CO,F,1977,Autumn,20,no,yes
CO,F,1978,Autumn,32,no,yes
CO,F,1978,Summer,30,no,yes
CO,F,1979,Autumn,27,no,yes
CO,F,1979,Summer,27,no,yes
CO,F,1979,Winter,5,no,yes
CO,F,1980,Autumn,37,no,yes
CO,F,1980,Summer,28,no,yes
CO,F,1980,Winter,5,no,yes
CO,F,1981,Summer,36,no,yes
CO,F,1981,Autumn,23,no,yes
CO,F,1982,Autumn,27,no,yes
CO,F,1982,Summer,22,no,yes
CO,F,1983,Autumn,29,no,yes
CO,F,1983,Summer,23,no,yes
CO,F,1984,Autumn,34,no,yes
CO,F,1984,Summer,12,no,yes
CO,F,1985,Autumn,37,no,yes
CO,F,1985,Summer,17,no,yes
CO,F,1986,Autumn,22,no,yes
CO,F,1986,Summer,11,no,yes
CO,F,1987,Autumn,29,no,yes
CO,F,1987,Summer,13,no,yes
CO,F,1988,Autumn,33,no,yes
CO,F,1988,Summer,11,no,yes
CO,F,1989,Autumn,25,no,yes
CO,F,1989,Summer,13,no,yes
CO,F,1990,Autumn,27,no,yes
CO,F,1990,Summer,12,no,yes
CO,F,1991,Autumn,26,no,yes
CO,F,1991,Summer,12,no,yes
CO,F,1992,Autumn,23,no,yes
CO,F,1992,Summer,10,no,yes
CO,F,1993,Autumn,36,no,yes
CO,F,1993,Summer,20,no,yes
CO,F,1994,Autumn,33,no,yes
CO,F,1994,Summer,17,no,yes
CO,F,1995,Autumn,37,no,yes
CO,F,1995,Summer,28,no,yes
CO,F,1996,Autumn,41,no,yes
CO,F,1996,Summer,22,no,yes
CO,F,1997,Autumn,46,no,yes
CO,F,1997,Summer,23,no,yes
CO,F,1998,Autumn,60,no,yes
CO,F,1998,Summer,25,no,yes
CO,F,1998,Winter,5,no,yes
CO,F,1999,Autumn,53,no,yes
CO,F,1999,Summer,24,no,yes
CO,F,2000,Autumn,54,no,yes
CO,F,2000,Summer,35,no,yes
CO,F,2000,Winter,5,no,yes
CO,F,2001,Autumn,55,no,yes
CO,F,2001,Summer,25,no,yes
CO,F,2002,Autumn,74,no,yes
CO,F,2002,Summer,30,no,yes
CO,F,2003,Autumn,75,no,yes
CO,F,2003,Summer,22,no,yes
CO,F,2003,Winter,6,no,yes
CO,F,2004,Autumn,71,no,yes
CO,F,2004,Summer,27,no,yes
CO,F,2005,Autumn,64,no,yes
CO,F,2005,Summer,28,no,yes
CO,F,2006,Autumn,62,no,yes
CO,F,2006,Summer,24,no,yes
CO,F,2006,Winter,5,no,yes
CO,F,2007,Autumn,58,no,yes
CO,F,2007,Summer,25,no,yes
CO,F,2007,Winter,5,no,yes
CO,F,2008,Autumn,64,no,yes
CO,F,2008,Summer,22,no,yes
CO,F,2008,Winter,6,no,yes
CO,F,2009,Autumn,49,no,yes
CO,F,2009,Summer,20,no,yes
CO,F,2009,Winter,6,no,yes
CO,F,2010,Autumn,70,no,yes
CO,F,2010,Summer,18,no,yes
CO,F,2011,Autumn,71,no,yes
CO,F,2011,Summer,25,no,yes
CO,F,2012,Autumn,65,no,yes
CO,F,2012,Summer,16,no,yes
CO,F,2012,Winter,13,no,yes
CO,F,2013,Autumn,68,no,yes
CO,F,2013,Summer,30,no,yes
CO,F,2013,Winter,13,no,yes
CO,F,2014,Autumn,61,no,yes
CO,F,2014,Summer,19,no,yes
CO,F,2014,Winter,15,no,yes
CO,F,2015,Autumn,83,no,yes
CO,F,2015,Summer,20,no,yes
CO,F,2015,Winter,11,no,yes
CO,F,2016,Autumn,61,no,yes
CO,F,2016,Winter,17,no,yes
CO,F,2016,Summer,13,no,yes
CO,F,2017,Autumn,55,no,yes
CO,F,2017,Summer,23,no,yes
CO,F,2017,Winter,10,no,yes
CO,F,2018,Autumn,64,no,yes
CO,F,2018,Summer,19,no,yes
CO,F,2018,Winter,15,no,yes
CO,F,2019,Autumn,53,no,yes
CO,F,2019,Winter,29,no,yes
CO,F,2019,Summer,15,no,yes
CT,F,1975,Autumn,7,no,yes
CT,F,1975,Summer,5,no,yes
CT,F,1976,Summer,7,no,yes
CT,F,1977,Summer,11,no,yes
CT,F,1977,Autumn,5,no,yes
CT,F,1978,Autumn,9,no,yes
CT,F,1978,Summer,6,no,yes
CT,F,1979,Autumn,6,no,yes
CT,F,1979,Summer,6,no,yes
CT,F,1980,Autumn,6,no,yes
CT,F,1980,Summer,6,no,yes
CT,F,1981,Autumn,6,no,yes
CT,F,1981,Summer,6,no,yes
